subject,object,predicat
compound/compound_718,has_side_effect,sideeffect_2828
compound/compound_718,has_side_effect,sideeffect_2832
compound/compound_718,has_side_effect,sideeffect_284
compound/compound_718,has_side_effect,sideeffect_286
compound/compound_718,has_side_effect,sideeffect_294
compound/compound_718,has_side_effect,sideeffect_295
compound/compound_718,has_side_effect,sideeffect_300
compound/compound_718,has_side_effect,sideeffect_3095
compound/compound_718,has_side_effect,sideeffect_325
compound/compound_718,has_side_effect,sideeffect_332
compound/compound_718,has_side_effect,sideeffect_337
compound/compound_718,has_side_effect,sideeffect_1836
compound/compound_718,has_side_effect,sideeffect_1959
compound/compound_718,has_side_effect,sideeffect_1995
compound/compound_718,has_side_effect,sideeffect_2001
compound/compound_718,has_side_effect,sideeffect_2126
compound/compound_718,has_side_effect,sideeffect_2127
compound/compound_718,has_side_effect,sideeffect_2130
compound/compound_718,has_side_effect,sideeffect_2143
compound/compound_718,has_side_effect,sideeffect_2299
compound/compound_718,has_side_effect,sideeffect_2543
compound/compound_718,has_side_effect,sideeffect_2839
compound/compound_718,has_side_effect,sideeffect_3045
compound/compound_718,has_side_effect,sideeffect_3132
compound/compound_718,has_side_effect,sideeffect_3603
compound/compound_718,has_side_effect,sideeffect_374
compound/compound_718,has_side_effect,sideeffect_3792
compound/compound_718,has_side_effect,sideeffect_3793
compound/compound_718,has_side_effect,sideeffect_3878
compound/compound_718,has_side_effect,sideeffect_454
compound/compound_718,has_side_effect,sideeffect_4649
compound/compound_718,has_side_effect,sideeffect_4650
compound/compound_718,has_side_effect,sideeffect_635
compound/compound_718,has_side_effect,sideeffect_664
compound/compound_718,has_side_effect,sideeffect_722
compound/compound_718,has_side_effect,sideeffect_777
compound/compound_718,has_side_effect,sideeffect_839
compound/compound_718,has_side_effect,sideeffect_840
compound/compound_718,has_side_effect,sideeffect_86
compound/compound_718,has_side_effect,sideeffect_895
compound/compound_718,has_side_effect,sideeffect_948
compound/compound_718,has_side_effect,sideeffect_983
compound/compound_718,has_side_effect,sideeffect_1086
compound/compound_718,has_side_effect,sideeffect_1703
compound/compound_718,has_side_effect,sideeffect_1771
compound/compound_718,has_side_effect,sideeffect_1772
compound/compound_718,has_side_effect,sideeffect_1908
compound/compound_718,has_side_effect,sideeffect_2207
compound/compound_718,has_side_effect,sideeffect_2677
compound/compound_718,has_side_effect,sideeffect_2734
compound/compound_718,has_side_effect,sideeffect_2737
compound/compound_718,has_side_effect,sideeffect_3135
compound/compound_718,has_side_effect,sideeffect_3331
compound/compound_718,has_side_effect,sideeffect_4354
compound/compound_718,has_side_effect,sideeffect_4504
compound/compound_718,has_side_effect,sideeffect_1336
compound/compound_718,has_side_effect,sideeffect_1337
compound/compound_718,has_side_effect,sideeffect_1798
compound/compound_718,has_side_effect,sideeffect_3720
compound/compound_718,has_side_effect,sideeffect_814
compound/compound_718,has_side_effect,sideeffect_2019
compound/compound_718,has_side_effect,sideeffect_2257
compound/compound_718,has_side_effect,sideeffect_2831
compound/compound_718,has_side_effect,sideeffect_2894
compound/compound_718,has_side_effect,sideeffect_3010
compound/compound_718,has_side_effect,sideeffect_3144
compound/compound_718,has_side_effect,sideeffect_3221
compound/compound_718,has_side_effect,sideeffect_3286
compound/compound_718,has_side_effect,sideeffect_3319
compound/compound_718,has_side_effect,sideeffect_3347
compound/compound_718,has_side_effect,sideeffect_3405
compound/compound_718,has_side_effect,sideeffect_3898
compound/compound_718,has_side_effect,sideeffect_3920
compound/compound_718,has_side_effect,sideeffect_4104
compound/compound_718,has_side_effect,sideeffect_4105
compound/compound_718,has_side_effect,sideeffect_4178
compound/compound_718,has_side_effect,sideeffect_4183
compound/compound_718,has_side_effect,sideeffect_4629
compound/compound_718,has_side_effect,sideeffect_4630
compound/compound_718,has_side_effect,sideeffect_4632
compound/compound_718,has_side_effect,sideeffect_4633
compound/compound_718,has_side_effect,sideeffect_4634
compound/compound_718,has_side_effect,sideeffect_4635
compound/compound_718,has_side_effect,sideeffect_4636
compound/compound_718,has_side_effect,sideeffect_4637
compound/compound_718,has_side_effect,sideeffect_4638
compound/compound_718,has_side_effect,sideeffect_4639
compound/compound_718,has_side_effect,sideeffect_4640
compound/compound_718,has_side_effect,sideeffect_4641
compound/compound_718,has_side_effect,sideeffect_4642
compound/compound_718,has_side_effect,sideeffect_4643
compound/compound_718,has_side_effect,sideeffect_4644
compound/compound_718,has_side_effect,sideeffect_4645
compound/compound_718,has_side_effect,sideeffect_4646
compound/compound_718,has_side_effect,sideeffect_4647
compound/compound_718,has_side_effect,sideeffect_4648
compound/compound_718,has_side_effect,sideeffect_4651
compound/compound_718,has_side_effect,sideeffect_4652
compound/compound_718,has_side_effect,sideeffect_4653
compound/compound_718,has_side_effect,sideeffect_4654
compound/compound_718,has_side_effect,sideeffect_4655
compound/compound_718,has_side_effect,sideeffect_4656
compound/compound_718,has_side_effect,sideeffect_4657
compound/compound_718,has_side_effect,sideeffect_4658
compound/compound_718,has_side_effect,sideeffect_4659
compound/compound_718,has_side_effect,sideeffect_4660
compound/compound_718,has_side_effect,sideeffect_508
compound/compound_718,has_target,protein_783
compound/compound_718,has_target,protein_812
compound/compound_718,has_target,protein_862
compound/compound_718,has_target,protein_863
compound/compound_1177,has_side_effect,sideeffect_540
compound/compound_1177,has_side_effect,sideeffect_541
compound/compound_1177,has_side_effect,sideeffect_545
compound/compound_1177,has_side_effect,sideeffect_55
compound/compound_1177,has_side_effect,sideeffect_565
compound/compound_1177,has_side_effect,sideeffect_571
compound/compound_1177,has_side_effect,sideeffect_59
compound/compound_1177,has_side_effect,sideeffect_595
compound/compound_1177,has_side_effect,sideeffect_598
compound/compound_1177,has_side_effect,sideeffect_6
compound/compound_1177,has_side_effect,sideeffect_600
compound/compound_1177,has_side_effect,sideeffect_602
compound/compound_1177,has_side_effect,sideeffect_61
compound/compound_1177,has_side_effect,sideeffect_622
compound/compound_1177,has_side_effect,sideeffect_649
compound/compound_1177,has_side_effect,sideeffect_675
compound/compound_1177,has_side_effect,sideeffect_694
compound/compound_1177,has_side_effect,sideeffect_7
compound/compound_1177,has_side_effect,sideeffect_70
compound/compound_1177,has_side_effect,sideeffect_71
compound/compound_1177,has_side_effect,sideeffect_713
compound/compound_1177,has_side_effect,sideeffect_718
compound/compound_1177,has_side_effect,sideeffect_719
compound/compound_1177,has_side_effect,sideeffect_730
compound/compound_1177,has_side_effect,sideeffect_736
compound/compound_1177,has_side_effect,sideeffect_75
compound/compound_1177,has_side_effect,sideeffect_77
compound/compound_1177,has_side_effect,sideeffect_79
compound/compound_1177,has_side_effect,sideeffect_80
compound/compound_1177,has_side_effect,sideeffect_824
compound/compound_1177,has_side_effect,sideeffect_837
compound/compound_1177,has_side_effect,sideeffect_854
compound/compound_1177,has_side_effect,sideeffect_950
compound/compound_1177,has_side_effect,sideeffect_1299
compound/compound_1177,has_side_effect,sideeffect_1357
compound/compound_1177,has_side_effect,sideeffect_137
compound/compound_1177,has_side_effect,sideeffect_1622
compound/compound_1177,has_side_effect,sideeffect_1676
compound/compound_1177,has_side_effect,sideeffect_2018
compound/compound_1177,has_side_effect,sideeffect_2531
compound/compound_1177,has_side_effect,sideeffect_512
compound/compound_1177,has_side_effect,sideeffect_76
compound/compound_1177,has_side_effect,sideeffect_767
compound/compound_1177,has_side_effect,sideeffect_768
compound/compound_1177,has_side_effect,sideeffect_1152
compound/compound_1177,has_side_effect,sideeffect_2374
compound/compound_1177,has_side_effect,sideeffect_2522
compound/compound_1177,has_side_effect,sideeffect_380
compound/compound_1177,has_side_effect,sideeffect_836
compound/compound_1177,has_side_effect,sideeffect_1814
compound/compound_1177,has_side_effect,sideeffect_1836
compound/compound_1177,has_side_effect,sideeffect_1994
compound/compound_1177,has_side_effect,sideeffect_2254
compound/compound_1177,has_side_effect,sideeffect_2527
compound/compound_1177,has_side_effect,sideeffect_2528
